temperature,pump cooler freq,concentration,light intensity
 temperature, pump cooler freq, concentration, light intensity
 25.9243, 14005, 65014.95, 1425.56
 26.17324, 14005, 65059.63, 1426.93
 25.83404, 14005, 64842.71, 1422.91
 25.33361, 14005, 67254.2, 1424.99
 26.27176, 14005, 65720.77, 1419.69
 25.92306, 14005, 65717.56, 1420.71
 25.70054, 14005, 67610.34, 1426.92
 25.9205, 14005, 66574.87, 1424.84
 25.7525, 14005, 64338.95, 1422.64
 25.7693, 14005, 66427.63, 1419.7
 25.31489, 14005, 64629.03, 1419.73
 25.51027, 14005, 66459.63, 1424.58
 25.87113, 14005, 65695.16, 1428.81
 25.99925, 14005, 67700.18, 1416.03
 26.03801, 14005, 64571.65, 1427.65
 25.49136, 14005, 66859.94, 1417.02
 25.04173, 14005, 64702.34, 1430.73
 25.77036, 14005, 64456.88, 1429.24
 25.65005, 14005, 67049.07, 1424.45
 26.06257, 14005, 65299.07, 1422.47
 25.69717, 14005, 65171.38, 1431.29
 25.60157, 14005, 65468.34, 1422.05
 25.40488, 14005, 65532.19, 1429.11
 25.63182, 14005, 65295.87, 1423.39
 25.97647, 14005, 65829.41, 1422.52
 25.67703, 14005, 66165.23, 1423.16
 25.52969, 14005, 65829.41, 1428.34
 25.64985, 14005, 66315.6, 1417.46
 25.64396, 14005, 64638.6, 1432.16
 25.23949, 14005, 65082.01, 1424.24
 25.79657, 14005, 63434.93, 1427.13
 25.44531, 14005, 66456.41, 1427.35
 25.48418, 14005, 65346.96, 1421.46
 25.11148, 14005, 64386.77, 1428.7
 25.86675, 14005, 64042.73, 1425.22
 25.86361, 14005, 66213.18, 1425.19
 25.93765, 14005, 68005.24, 1421.5
 26.05315, 14005, 63069.37, 1429.81
 25.19423, 14005, 66242.0, 1430.05
 25.89561, 14005, 65637.67, 1417.66
 25.58546, 14005, 66856.75, 1425.68
 26.03151, 14005, 66165.23, 1426.37
 25.72537, 14005, 64033.17, 1430.95
 25.85383, 14005, 64345.33, 1430.71
 25.61393, 14005, 66635.75, 1424.56
 25.56275, 14005, 68223.71, 1424.7
 25.67893, 14005, 64523.81, 1422.62
 25.56139, 14005, 64405.91, 1422.89
 26.29117, 14005, 67103.52, 1424.97
 25.85027, 14005, 66719.0, 1421.26
 25.4571, 14005, 66130.05, 1427.02
 25.55058, 14005, 68342.6, 1420.0
 25.40773, 14005, 67209.36, 1425.59
 25.85927, 14005, 68165.88, 1416.99
 26.02065, 14005, 67661.66, 1420.78
 25.67354, 14005, 66821.52, 1423.58
 25.57866, 14005, 66654.93, 1426.0
 25.75787, 14005, 66341.19, 1424.33
 25.8056, 14005, 66658.15, 1426.01
 25.89834, 14005, 66590.89, 1428.89
 25.94284, 14005, 64453.7, 1422.45
 25.64791, 14005, 63896.31, 1423.85
 26.02495, 14005, 64849.09, 1427.16
 25.47282, 14005, 66616.52, 1419.5
 26.23459, 14005, 67007.38, 1427.61
 25.83487, 14005, 64472.81, 1428.87
 25.42692, 14005, 64562.07, 1426.92
 25.71928, 14005, 66514.06, 1424.09
 25.68051, 14005, 64383.57, 1426.85
 25.60231, 14005, 62634.27, 1429.8
 25.46318, 14005, 66597.31, 1426.37
 25.77839, 14005, 66018.06, 1417.22
 25.57927, 14005, 64877.8, 1420.29
 25.7971, 14005, 63450.87, 1429.85
 25.53664, 14005, 66376.39, 1427.92
 25.74233, 14005, 65241.61, 1422.28
 25.68016, 14005, 64520.64, 1425.1
 25.52589, 14005, 63584.43, 1425.49
 26.02756, 14005, 64523.81, 1427.38
 25.74447, 14005, 66699.77, 1421.3
 25.51609, 14005, 69221.01, 1424.86
 26.08692, 14005, 64743.81, 1421.13
 25.98123, 14005, 66174.8, 1424.76
 25.61457, 14005, 65155.42, 1427.89
 25.48555, 14005, 66085.26, 1423.53
 25.7166, 14005, 67619.94, 1421.25
 25.6328, 14005, 66677.38, 1421.02
 26.14588, 14005, 65701.58, 1422.38
 25.67505, 14005, 65813.42, 1418.26
 25.17835, 14005, 65660.02, 1419.12
 25.98702, 14005, 66667.76, 1423.41
 25.33193, 14005, 66831.13, 1429.29
 26.03318, 14005, 66622.92, 1427.99
 25.52591, 14005, 65040.52, 1425.51
 25.84208, 14005, 66619.7, 1427.02
 25.76635, 14005, 66466.02, 1420.85
 25.94054, 14005, 67353.66, 1424.93
 26.01786, 14005, 63250.55, 1427.51
 25.78114, 14005, 66414.8, 1430.14
 25.85903, 14005, 66850.38, 1419.37
 25.46486, 14005, 65854.98, 1429.91
 25.89906, 14005, 66616.52, 1423.04
 25.28749, 14005, 65404.47, 1425.08
 25.85926, 14005, 67520.47, 1417.88
 25.43238, 14005, 67183.66, 1420.39
 25.86551, 14005, 65768.7, 1421.8
 25.80639, 14005, 65826.23, 1428.21
 25.75971, 14005, 65187.32, 1424.03
 25.9247, 14005, 65803.86, 1424.39
 25.57337, 14005, 64049.13, 1420.69
 25.24856, 14005, 65682.41, 1423.48
 25.38386, 14005, 64609.91, 1417.29
 25.60534, 14005, 67414.59, 1425.64
 25.29605, 14005, 65733.52, 1425.9
 25.71331, 14005, 65944.54, 1426.92
 25.99957, 14005, 64613.12, 1425.38
 25.84321, 14005, 66984.95, 1420.02
 25.65303, 14005, 65018.16, 1424.51
 25.33055, 14005, 67177.26, 1423.26
 26.01343, 14005, 66978.5, 1426.97
 26.19722, 14005, 68773.59, 1433.0
 25.62345, 14005, 65241.61, 1425.33
 25.5225, 14005, 67135.59, 1421.74
 25.65933, 14005, 66911.23, 1423.41
 25.75732, 14005, 64160.57, 1427.7
 25.71907, 14005, 66395.61, 1421.09
 25.86805, 14005, 65823.03, 1426.59
 25.43313, 14005, 66155.63, 1425.76
 25.70773, 14005, 65663.22, 1433.22
 25.82809, 14005, 65883.77, 1427.89
 25.96746, 14005, 65995.7, 1424.65
 25.82676, 14005, 65992.49, 1428.52
 25.16843, 14005, 66581.27, 1423.93
 25.38747, 14005, 65474.73, 1425.48
 25.15282, 14005, 67600.7, 1422.61
 26.13693, 14005, 67555.77, 1426.23
 25.87259, 14005, 68268.7, 1424.48
 25.63509, 14005, 66590.89, 1431.63
 25.37038, 14005, 66334.79, 1425.95
 25.50386, 14005, 65928.55, 1421.89
 25.53405, 14005, 65842.23, 1425.61
 25.69503, 14005, 64928.84, 1431.83
 25.83974, 14005, 66734.99, 1418.68
 25.95848, 14005, 66232.39, 1428.21
 25.72815, 14005, 66318.81, 1424.8
 25.65026, 14005, 67510.84, 1411.85
 25.95238, 14005, 63314.12, 1421.3
 25.59131, 14005, 64845.88, 1426.58
 25.39013, 14005, 66898.4, 1428.51
 25.33438, 14005, 65554.59, 1422.87
 25.94245, 14005, 65941.33, 1426.61
 25.90217, 14005, 65401.27, 1426.6
 25.72932, 14005, 66168.44, 1423.44
 25.84155, 14005, 66146.01, 1418.17
 26.12771, 14005, 65101.15, 1433.52
 26.0132, 14005, 66021.27, 1423.97
 25.67079, 14005, 67286.3, 1419.33
 26.16442, 14005, 68124.11, 1420.5
 25.50444, 14005, 67440.27, 1421.29
 26.13954, 14005, 67090.73, 1422.6
 26.08603, 14005, 68966.66, 1419.7
 26.09542, 14005, 67013.76, 1424.49
 25.5353, 14005, 66338.01, 1420.62
 26.03575, 14005, 66610.12, 1438.09
 25.90083, 14005, 66863.16, 1421.67
 25.37332, 14005, 67456.28, 1425.97
 25.72261, 14005, 64527.02, 1425.19
 25.64072, 14005, 66072.45, 1418.89
 26.28085, 14005, 66043.69, 1421.6
 25.63564, 14005, 68181.91, 1419.89
 25.29398, 14005, 66133.2, 1424.57
 25.73262, 14005, 66293.2, 1423.38
 26.06207, 14005, 66325.21, 1428.54
 25.97204, 14005, 67061.85, 1430.42
 25.96107, 14005, 64335.76, 1433.65
 25.85091, 14005, 67645.63, 1420.13
 26.13988, 14005, 66187.59, 1421.14
 25.41793, 14005, 65110.73, 1423.21
 25.58705, 14005, 66472.45, 1423.16
 26.08265, 14005, 64935.19, 1428.99
 25.78408, 14005, 67558.98, 1433.52
 25.74566, 14005, 66411.59, 1423.92
 25.80062, 14005, 66978.5, 1417.51
 26.17916, 14005, 66747.83, 1426.92
 26.59818, 14005, 67135.59, 1428.38
 26.03143, 14005, 66645.34, 1422.03
 25.90467, 14005, 64900.09, 1426.07
 25.80798, 14005, 66728.63, 1421.98
 25.56394, 14005, 68477.67, 1421.97
 25.71253, 14005, 64055.49, 1423.43
 25.86231, 14005, 66030.88, 1422.75
 25.71133, 14005, 64970.34, 1428.33
 26.31011, 14005, 66719.0, 1426.96
 26.0002, 14005, 64590.77, 1430.27
 26.00596, 14005, 66344.4, 1423.6
 25.54493, 14005, 66411.59, 1423.35
 25.05445, 14005, 64536.55, 1426.33
 25.74382, 14005, 67385.72, 1422.16
 25.91451, 14005, 67119.58, 1424.62
 25.74868, 14005, 66904.8, 1418.57
 25.62315, 14005, 66507.66, 1418.53
 25.99423, 14005, 68024.5, 1419.22
 25.54248, 14005, 68159.45, 1426.53
 25.87949, 14005, 64909.68, 1427.03
 25.61126, 14005, 66994.57, 1425.62
 25.75541, 14005, 66568.5, 1426.19
 26.17544, 14005, 66418.02, 1418.1
 25.85295, 14005, 65430.0, 1420.33
 25.87704, 14005, 64476.02, 1423.08
 25.90693, 14005, 66991.34, 1422.33
 25.54163, 14005, 63415.89, 1420.57
 26.11626, 14005, 67652.05, 1422.33
 25.51207, 14005, 65973.28, 1430.57
 25.59788, 14005, 66770.29, 1426.84
 25.91607, 14005, 68799.32, 1421.23
 26.09421, 14005, 66600.51, 1422.86
 26.12874, 14005, 67857.48, 1417.96
 25.71567, 14005, 68554.84, 1424.34
 25.76711, 14005, 66933.63, 1419.65
 25.74435, 14005, 67129.21, 1422.54
 25.82389, 14005, 66014.88, 1419.81
 25.56652, 14005, 67937.76, 1421.22
 25.82829, 14005, 66725.44, 1423.09
 26.02528, 14005, 67036.23, 1423.9
 25.51944, 14005, 67013.76, 1427.78
 26.00675, 14005, 65755.93, 1417.16
 25.78449, 14005, 64877.8, 1427.43
 25.98473, 14005, 66988.13, 1417.28
 25.95857, 14005, 64807.63, 1419.46
 25.44284, 14005, 65883.77, 1424.81
 25.99395, 14005, 65279.92, 1423.88
 26.09876, 14005, 63438.13, 1425.45
 25.57281, 14005, 64389.95, 1424.68
 25.72217, 14005, 68394.07, 1422.05
 25.92531, 14005, 66069.26, 1425.3
 25.88868, 14005, 64976.68, 1422.34
 25.61955, 14005, 65912.55, 1423.63
 25.9008, 14005, 66328.42, 1421.07
 25.9033, 14005, 69597.98, 1427.52
 25.68647, 14005, 64896.92, 1428.49
 25.67405, 14005, 63419.05, 1430.91
 25.58711, 14005, 64380.37, 1428.9
 25.73164, 14005, 65059.63, 1420.92
 25.79567, 14005, 63552.61, 1420.28
 25.60406, 14005, 66411.59, 1428.9
 25.52117, 14005, 67164.47, 1420.98
 25.78444, 14005, 66940.05, 1420.37
 25.52405, 14005, 66792.68, 1417.29
 26.16743, 14005, 66635.75, 1424.15
 26.08563, 14005, 66802.3, 1419.96
 25.99741, 14005, 67283.09, 1418.62
 25.77561, 14005, 67215.74, 1422.92
 26.11878, 14005, 68284.77, 1426.01
 26.15785, 14005, 69282.21, 1419.92
 25.68383, 14005, 66610.12, 1421.91
 25.48324, 14005, 67029.81, 1425.55
 26.03613, 14005, 66146.01, 1411.73
 25.81141, 14005, 66853.53, 1425.6
 25.39138, 14005, 66875.99, 1422.72
 25.78443, 14005, 66398.82, 1417.85
 26.14808, 14005, 65410.85, 1422.14
 26.26557, 14005, 65334.19, 1422.75
 25.6258, 14005, 65835.84, 1423.41
 25.57288, 14005, 67751.54, 1427.02
 25.6588, 14005, 64488.75, 1425.75
 25.86565, 14005, 68249.44, 1420.45
 25.0091, 14005, 66069.26, 1424.42
 25.75819, 14005, 66046.88, 1423.56
 25.79131, 14005, 65896.55, 1428.74
 25.76778, 14005, 67754.77, 1422.3
 25.77877, 14005, 68548.41, 1425.76
 25.9994, 14005, 66853.53, 1424.49
 26.0957, 14005, 66274.01, 1429.86
 25.96043, 14005, 66034.09, 1424.72
 25.68528, 14005, 67501.2, 1423.55
 25.66728, 14005, 67690.57, 1421.95
 25.97781, 14005, 66715.82, 1425.45
 25.66796, 14005, 67215.74, 1421.92
 25.97834, 14005, 65366.14, 1428.83
 25.86323, 14005, 66738.21, 1427.33
 26.07733, 14005, 64456.88, 1425.84
 26.03059, 14005, 64759.77, 1427.57
 25.52845, 14005, 63673.52, 1429.24
 25.87201, 14005, 66843.95, 1423.68
 25.58412, 14005, 65679.21, 1424.07
 25.77596, 14005, 66568.5, 1426.3
 25.67619, 14005, 68223.71, 1424.0
 25.89602, 14005, 65104.31, 1426.12
 26.04693, 14005, 67097.11, 1422.38
 25.76659, 14005, 66808.7, 1414.61
 25.34781, 14005, 66680.59, 1418.09
 25.51074, 14005, 65950.92, 1425.51
 26.11029, 14005, 65634.46, 1420.79
 26.18814, 14005, 66040.48, 1419.59
 25.72478, 14005, 68024.5, 1425.45
 25.43847, 14005, 65717.56, 1420.56
 25.93727, 14005, 64970.34, 1424.95
 25.63891, 14005, 66824.7, 1423.59
 25.57248, 14005, 67440.27, 1426.24
 26.18878, 14005, 66686.99, 1419.14
 25.56699, 14005, 66645.34, 1422.48
 26.02821, 14005, 66034.09, 1423.38
 25.88972, 14005, 67693.77, 1427.74
 25.84196, 14005, 65439.59, 1421.08
 25.62907, 14005, 65880.6, 1429.64
 25.892, 14005, 63963.14, 1427.68
 25.86487, 14005, 68410.15, 1431.74
 25.94998, 14005, 66021.27, 1432.32
 25.92447, 14005, 66722.22, 1427.42
 26.0664, 14005, 65008.6, 1431.46
 25.67405, 14005, 65414.03, 1423.71
 25.67725, 14005, 64574.81, 1427.35
 25.60545, 14005, 65481.11, 1424.56
 25.66799, 14005, 65570.56, 1427.84
 25.90687, 14005, 65653.63, 1422.58
 25.82975, 14005, 66174.8, 1426.62
 25.80125, 14005, 65688.8, 1425.28
 25.82986, 14005, 65529.05, 1421.51
 25.62296, 14005, 65701.58, 1426.99
 25.30447, 14005, 66305.98, 1427.91
 26.02958, 14005, 65279.92, 1427.67
 25.89296, 14005, 65493.88, 1419.1
 25.78605, 14005, 65318.25, 1419.82
 25.90696, 14005, 67568.63, 1426.85
 26.0835, 14005, 65797.46, 1427.48
 25.83216, 14005, 66363.62, 1426.4
 25.3843, 14005, 63880.39, 1419.5
 25.66793, 14005, 64507.87, 1429.2
 25.93702, 14005, 65858.19, 1425.2
 25.91769, 14005, 66258.01, 1424.29
 25.78116, 14005, 64762.97, 1426.45
 25.67911, 14005, 65823.03, 1422.14
 25.8562, 14005, 63489.01, 1423.45
 25.86224, 14005, 64762.97, 1427.69
 25.67708, 14005, 65241.61, 1418.61
 25.84173, 14005, 63727.63, 1427.73
 26.0188, 14005, 64919.26, 1418.97
 25.82146, 14005, 66379.59, 1419.98
 25.86211, 14005, 63953.57, 1432.48
 25.49177, 14005, 67097.11, 1424.29
 25.55459, 14005, 67497.98, 1422.81
 25.60801, 14005, 66799.09, 1432.62
 25.9881, 14005, 65414.03, 1425.67
 25.89806, 14005, 65276.72, 1423.29
 26.18534, 14005, 65072.42, 1428.38
 25.2823, 14005, 68368.37, 1422.6
 25.90433, 14005, 66008.52, 1413.98
 25.93235, 14005, 65979.7, 1432.19
 25.63827, 14005, 65755.93, 1427.42
 25.50167, 14005, 65468.34, 1427.08
 26.18885, 14005, 65573.75, 1417.67
 25.61747, 14005, 64291.21, 1424.62
 25.76052, 14005, 67353.66, 1425.16
 26.1682, 14005, 66517.27, 1426.89
 25.98457, 14005, 67825.38, 1421.81
 25.70912, 14005, 64501.49, 1425.83
 25.97649, 14005, 66155.63, 1422.46
 25.60714, 14005, 66360.41, 1426.42
 25.75419, 14005, 67632.77, 1424.43
 25.82808, 14005, 62897.86, 1423.09
 25.42829, 14005, 67459.51, 1431.67
 25.83269, 14005, 65018.16, 1423.83
 26.18801, 14005, 65346.96, 1431.77
 26.06561, 14005, 66834.32, 1426.22
 25.95725, 14005, 67132.36, 1431.97
 25.34682, 14005, 66440.43, 1430.32
 25.47856, 14005, 64348.52, 1428.45
 26.4185, 14005, 64335.76, 1418.9
 25.81177, 14005, 64699.17, 1431.02
 25.86657, 14005, 68178.71, 1420.08
 25.55206, 14005, 65094.73, 1426.09
 26.12954, 14005, 63854.91, 1426.06
 25.84694, 14005, 64211.54, 1423.45
 25.87686, 14005, 65120.31, 1428.56
 25.8209, 14005, 63584.43, 1429.2
 25.90583, 14005, 67388.95, 1423.36
 25.99099, 14005, 65493.88, 1431.06
 25.79084, 14005, 66235.6, 1424.6
 26.34855, 14005, 66177.98, 1421.48
 25.80511, 14005, 64680.05, 1423.56
 26.11307, 14005, 65944.54, 1429.28
 25.84457, 14005, 67004.2, 1425.13
 25.80235, 14005, 64785.27, 1426.08
 25.96105, 14005, 65145.83, 1427.13
 26.07995, 14005, 65295.87, 1422.59
 26.05997, 14005, 64281.64, 1430.6
 26.16986, 14005, 64775.69, 1424.88
 25.83914, 14005, 63899.45, 1424.16
 25.68634, 14005, 65934.93, 1419.58
 26.13131, 14005, 68361.91, 1425.95
 25.86472, 14005, 64849.09, 1433.94
 26.03463, 14005, 65560.98, 1428.04
 25.56614, 14005, 64345.33, 1421.15
 25.90455, 14005, 66376.39, 1421.57
 26.47739, 14005, 66114.04, 1426.95
 26.03912, 14005, 65481.11, 1428.67
 25.94679, 14005, 64262.51, 1428.38
 25.92782, 14005, 66030.88, 1428.22
 25.97524, 14005, 66206.8, 1421.04
 26.14706, 14005, 66725.44, 1428.31
 26.22331, 14005, 66786.28, 1425.01
 25.79935, 14005, 64399.52, 1427.24
 26.47124, 14005, 65174.52, 1426.39
 25.72114, 14005, 64613.12, 1425.03
 26.05654, 14005, 63702.12, 1424.92
 26.16409, 14005, 63823.07, 1420.53
 25.50999, 14005, 65752.71, 1426.15
 26.04612, 14005, 66114.04, 1420.53
 25.83617, 14005, 65225.63, 1419.27
 25.9855, 14005, 67597.47, 1427.5
 25.66003, 14005, 65002.23, 1424.43
 26.42276, 14005, 65765.52, 1426.25
 25.67689, 14005, 66427.63, 1421.35
 25.95453, 14005, 65059.63, 1429.44
 26.20873, 14005, 62323.28, 1420.23
 25.73199, 14005, 65749.51, 1426.79
 26.14831, 14005, 67196.52, 1425.16
 26.25837, 14005, 65596.14, 1426.36
 26.18613, 14005, 63902.64, 1430.03
 26.03036, 14005, 66450.04, 1426.78
 25.72381, 14005, 65544.99, 1425.05
 25.64124, 14005, 65260.75, 1412.76
 25.70125, 14005, 65691.98, 1421.51
 25.79606, 14005, 65918.95, 1426.83
 26.20262, 14005, 66104.44, 1427.4
 25.86569, 14005, 66101.23, 1422.41
 25.97349, 14005, 66616.52, 1424.06
 25.69636, 14005, 66619.7, 1426.18
 25.77817, 14005, 64791.64, 1421.17
 25.82044, 14005, 66773.45, 1426.46
 26.31408, 14005, 65778.27, 1425.79
 25.89787, 14005, 63928.13, 1426.17
 25.98789, 14005, 64396.34, 1422.79
 25.66808, 14005, 63756.23, 1424.52
 25.89494, 14005, 65867.79, 1428.88
 25.55784, 14005, 65870.99, 1425.83
 25.90982, 14005, 66520.46, 1431.42
 26.36458, 14005, 64358.09, 1424.56
 25.8386, 14005, 65008.6, 1423.55
 25.92255, 14005, 67318.36, 1427.51
 25.74468, 14005, 64584.39, 1429.81
 25.91585, 14005, 63683.07, 1433.24
 26.08834, 14005, 65848.62, 1422.01
 25.97956, 14005, 65133.04, 1429.73
 25.65907, 14005, 63905.84, 1433.79
 25.78481, 14005, 63676.68, 1430.77
 26.17743, 14005, 66210.02, 1426.79
 25.84789, 14005, 64224.27, 1426.62
 25.5773, 14005, 69182.35, 1425.77
 25.69587, 14005, 65835.84, 1423.62
 26.0268, 14005, 66286.8, 1430.08
 25.53334, 14005, 67026.6, 1425.37
 25.9443, 14005, 64084.16, 1424.64
 25.66025, 14005, 65631.29, 1419.65
 26.27735, 14005, 65356.55, 1429.56
 25.99594, 14005, 66693.37, 1419.72
 26.13721, 14005, 65727.16, 1429.86
 26.16094, 14005, 65206.5, 1425.91
 26.19103, 14005, 64900.09, 1429.87
 26.45203, 14005, 65225.63, 1428.18
 26.00857, 14005, 64871.39, 1425.2
 25.97767, 14005, 65126.7, 1432.41
 25.83954, 14005, 63708.51, 1430.39
 25.92997, 14005, 64565.27, 1430.5
 25.65371, 14005, 66712.6, 1431.19
 25.75169, 14005, 65711.18, 1422.57
 25.89698, 14005, 66405.22, 1423.9
 26.14669, 14005, 64542.93, 1429.36
 26.09773, 14005, 67366.48, 1424.4
 25.82381, 14005, 67642.41, 1425.12
 26.05101, 14005, 63110.7, 1427.54
 25.7672, 14005, 63940.85, 1429.58
 26.20623, 14005, 66075.66, 1430.23
 25.75021, 14005, 65027.73, 1429.84
 25.72046, 14005, 64389.95, 1429.99
 26.22771, 14005, 64208.37, 1420.8
 26.12677, 14005, 65340.58, 1428.96
 26.26874, 14005, 63628.97, 1430.89
 25.76504, 14005, 64711.91, 1427.46
 25.80736, 14005, 63816.74, 1432.07
 26.18343, 14005, 63231.46, 1424.49
 26.1837, 14005, 65580.13, 1423.43
 26.00006, 14005, 64734.24, 1425.26
 25.6527, 14005, 65484.31, 1424.89
 26.2039, 14005, 64705.54, 1421.91
 25.98831, 14005, 67225.37, 1429.1
 25.91603, 14005, 64052.3, 1430.08
 25.9736, 14005, 66568.5, 1426.44
 25.67173, 14005, 66767.07, 1436.4
 26.16629, 14005, 63670.32, 1429.06
 26.09922, 14005, 63702.12, 1425.21
 26.1408, 14005, 65311.84, 1425.51
 26.06363, 14005, 65676.03, 1425.54
 26.02336, 14005, 65688.8, 1432.22
 25.66688, 14005, 65781.48, 1427.21
 25.83242, 14005, 64979.86, 1422.63
 26.10253, 14005, 64173.34, 1435.54
 26.13822, 14005, 65161.8, 1429.76
 25.75237, 14005, 65676.03, 1428.95
 25.98794, 14005, 62466.08, 1432.95
 26.2671, 14005, 62783.53, 1420.96
 26.06322, 14005, 65471.52, 1426.45
 25.62389, 14005, 64935.19, 1424.34
 25.84917, 14005, 62704.16, 1427.95
 25.77793, 14005, 61793.82, 1427.96
 25.29972, 14005, 62843.85, 1433.47
 25.83529, 14005, 65168.18, 1428.09
 26.00649, 14005, 64440.96, 1436.69
 25.90945, 14005, 64692.82, 1428.27
 25.75594, 14005, 65826.23, 1428.92
 25.57235, 14005, 64265.67, 1420.32
 26.1839, 14005, 62370.88, 1427.19
 25.96893, 14005, 63266.41, 1427.75
 26.20357, 14005, 64364.46, 1426.65
 26.09612, 14005, 66786.28, 1421.55
 26.14179, 14005, 63756.23, 1427.41
 26.10807, 14005, 65912.55, 1425.49
 26.18796, 14005, 61701.95, 1423.41
 25.8563, 14005, 65701.58, 1429.9
 25.80243, 14005, 64778.9, 1431.71
 26.09473, 14005, 63667.13, 1429.09
 26.02076, 14005, 64657.69, 1423.88
 26.22522, 14005, 65056.45, 1427.89
 26.02323, 14005, 62891.51, 1427.27
 25.9001, 14005, 64711.91, 1425.67
 25.57566, 14005, 63260.09, 1425.45
 26.06886, 14005, 65324.63, 1424.69
 25.54745, 14005, 63387.24, 1427.93
 26.11983, 14005, 67315.16, 1427.43
 25.47038, 14005, 65254.37, 1430.93
 25.88313, 14005, 64115.98, 1431.18
 25.70075, 14005, 63794.43, 1419.86
 26.13442, 14005, 64211.54, 1435.14
 26.25981, 14005, 67822.16, 1426.32
 25.89902, 14005, 67780.44, 1426.78
 26.48968, 14005, 65819.82, 1426.93
 25.04392, 14005, 66664.55, 1427.81
 26.14326, 14005, 64727.89, 1421.59
 26.02087, 14005, 65637.67, 1426.65
 25.97836, 14005, 64020.45, 1436.32
 25.28719, 14005, 63826.27, 1426.79
 26.16194, 14005, 66232.39, 1421.41
 25.77167, 14005, 64593.96, 1429.52
 26.09494, 14005, 63330.02, 1431.43
 26.00279, 14005, 66667.76, 1419.55
 25.78697, 14005, 67071.48, 1423.28
 25.95887, 14005, 65618.48, 1426.86
 26.16887, 14005, 64673.67, 1427.76
 25.80873, 14005, 63533.57, 1429.08
 25.85613, 14005, 66776.66, 1417.35
 26.34062, 14005, 64179.67, 1426.76
 25.72267, 14005, 65915.76, 1430.62
 26.07795, 14005, 62955.0, 1430.9
 25.91295, 14005, 64061.83, 1429.81
 25.59293, 14005, 64288.01, 1431.68
 26.48975, 14005, 65695.16, 1421.37
 26.01218, 14005, 68008.47, 1430.74
 26.08838, 14005, 68021.27, 1426.69
 26.35523, 14005, 63718.06, 1432.38
 25.92794, 14005, 65934.93, 1425.67
 26.19061, 14005, 63587.59, 1427.4
 25.83907, 14005, 66824.7, 1430.96
 25.95472, 14005, 64986.27, 1422.83
 26.36333, 14005, 65414.03, 1423.73
 25.9192, 14005, 66968.91, 1423.79
 26.33476, 14005, 65219.26, 1425.88
 26.13433, 14005, 66485.25, 1426.72
 26.13088, 14005, 65113.9, 1426.24
 26.1626, 14005, 64246.6, 1424.49
 26.36333, 14005, 65682.41, 1419.66
 26.07378, 14005, 66414.8, 1430.83
 26.24485, 14005, 67151.62, 1434.32
 25.8475, 14005, 66312.41, 1429.89
 26.19691, 14005, 63247.39, 1428.08
 25.84706, 14005, 62796.2, 1435.9
 26.07943, 14005, 65992.49, 1422.01
 26.04438, 14005, 65877.39, 1433.78
 25.86714, 14005, 65979.7, 1424.31
 25.92731, 14005, 65235.22, 1430.69
 25.78154, 14005, 64517.44, 1423.89
 26.05784, 14005, 64798.05, 1425.95
 26.10677, 14005, 62133.01, 1423.75
 25.95512, 14005, 66991.34, 1424.05
 25.79998, 14005, 69949.45, 1425.36
 26.22371, 14005, 65810.28, 1429.91
 26.24897, 14005, 65922.15, 1425.97
 25.93758, 14005, 65896.55, 1425.33
 25.95829, 14005, 65401.27, 1423.95
 26.00847, 14005, 64721.49, 1421.02
 26.01406, 14005, 64686.42, 1428.27
 25.91574, 14005, 65040.52, 1428.46
 25.77277, 14005, 66069.26, 1425.88
 26.05984, 14005, 63921.76, 1430.16
 26.34185, 14005, 66050.09, 1426.6
 25.86554, 14005, 64766.14, 1425.35
 26.40502, 14005, 67899.24, 1427.76
 25.88156, 14005, 65455.55, 1430.14
 25.80551, 14005, 66555.66, 1426.12
 26.30724, 14005, 65465.13, 1426.77
 25.88939, 14005, 64925.66, 1424.87
 26.14706, 14005, 65870.99, 1427.69
 26.16944, 14005, 65050.11, 1428.96
 25.5785, 14005, 66549.27, 1423.85
 26.13311, 14005, 65800.67, 1428.75
 25.9165, 14005, 64817.14, 1427.71
 26.10404, 14005, 64030.01, 1424.35
 26.28272, 14005, 62866.05, 1429.05
 26.02679, 14005, 64762.97, 1428.08
 26.34903, 14005, 64880.96, 1424.56
 25.98751, 14005, 66552.48, 1430.79
 26.20909, 14005, 66507.66, 1426.83
 26.11709, 14005, 65535.4, 1423.81
 26.42591, 14005, 65362.96, 1427.17
 26.28827, 14005, 64638.6, 1429.6
 26.17379, 14005, 64820.34, 1426.38
 26.09519, 14005, 66690.21, 1425.0
 26.16803, 14005, 63695.79, 1435.23
 26.42593, 14005, 65244.81, 1421.09
 26.19825, 14005, 63581.24, 1425.48
 25.72533, 14005, 66581.27, 1428.76
 26.00851, 14005, 64753.39, 1424.84
 25.73029, 14005, 64434.56, 1423.36
 26.07413, 14005, 66104.44, 1424.19
 25.84443, 14005, 66225.99, 1423.66
 26.21705, 14005, 64491.95, 1426.24
 26.37931, 14005, 67382.5, 1422.89
 26.19366, 14005, 65867.79, 1433.11
 25.93404, 14005, 63867.63, 1430.43
 26.04383, 14005, 65842.23, 1428.65
 25.74585, 14005, 67141.99, 1426.43
 25.84174, 14005, 64705.54, 1426.83
 26.07017, 14005, 63333.21, 1425.86
 25.93859, 14005, 64326.25, 1426.74
 25.91311, 14005, 64393.14, 1422.83
