date and time, temperature, pump cooler freq, concentration, light intensity
2023-06-20 19:32:09, 25.45697, 14005, 95146.8, 1333.54
2023-06-20 19:32:19, 25.3324, 14005, 94210.21, 1332.47
2023-06-20 19:32:29, 25.6126, 14005, 94060.55, 1343.68
2023-06-20 19:32:40, 25.5942, 14005, 96505.77, 1340.32
2023-06-20 19:32:50, 25.61441, 14005, 96310.87, 1341.39
2023-06-20 19:33:01, 25.73352, 14005, 94125.16, 1335.17
2023-06-20 19:33:11, 25.57905, 14005, 98971.02, 1332.11
2023-06-20 19:33:22, 25.72507, 14005, 94023.16, 1338.36
2023-06-20 19:33:32, 25.5783, 14005, 94404.21, 1333.98
2023-06-20 19:33:42, 24.99968, 14005, 95385.55, 1336.73
2023-06-20 19:33:53, 25.82655, 14005, 96669.94, 1337.0
2023-06-20 19:34:03, 25.38129, 14005, 94281.7, 1337.27
2023-06-20 19:34:14, 25.83832, 14005, 94377.0, 1340.84
2023-06-20 19:34:24, 25.68026, 14005, 95030.91, 1334.22
2023-06-20 19:34:34, 25.71582, 14005, 97460.77, 1341.22
2023-06-20 19:34:45, 25.37608, 14005, 94145.59, 1331.85
2023-06-20 19:34:55, 25.27501, 14005, 95726.77, 1338.61
2023-06-20 19:35:06, 25.45369, 14005, 97015.57, 1331.16
2023-06-20 19:35:16, 25.27806, 14005, 92905.6, 1338.77
2023-06-20 19:35:27, 24.75955, 14005, 95317.3, 1334.77
2023-06-20 19:35:37, 25.81058, 14005, 95313.95, 1330.7
2023-06-20 19:35:47, 26.13659, 14005, 94608.45, 1340.48
2023-06-20 19:35:58, 25.38128, 14005, 95337.79, 1338.15
2023-06-20 19:36:08, 25.28084, 14005, 94247.66, 1341.12
2023-06-20 19:36:19, 25.51551, 14005, 93346.88, 1342.16
2023-06-20 19:36:29, 25.31383, 14005, 92508.88, 1335.99
2023-06-20 19:36:39, 25.84492, 14005, 92153.11, 1337.19
2023-06-20 19:36:50, 25.41231, 14005, 95764.32, 1332.93
2023-06-20 19:37:00, 25.43526, 14005, 95283.22, 1335.52
2023-06-20 19:37:11, 25.41743, 14005, 96348.47, 1337.84
2023-06-20 19:37:21, 25.50423, 14005, 93635.63, 1339.7
2023-06-20 19:37:32, 25.45009, 14005, 92146.3, 1336.24
2023-06-20 19:37:42, 26.00863, 14005, 95000.24, 1340.55
2023-06-20 19:37:52, 25.61424, 14005, 95709.7, 1334.41
2023-06-20 19:38:03, 25.2146, 14005, 94547.2, 1338.04
2023-06-20 19:38:13, 25.52194, 14005, 94428.01, 1340.74
2023-06-20 19:38:24, 25.20992, 14005, 94278.29, 1326.42
2023-06-20 19:38:34, 25.41112, 14005, 96622.04, 1336.35
2023-06-20 19:38:44, 25.44123, 14005, 98517.46, 1338.88
2023-06-20 19:38:55, 25.61502, 14005, 92539.38, 1343.83
2023-06-20 19:39:05, 25.40689, 14005, 93849.73, 1344.94
2023-06-20 19:39:16, 25.62978, 14005, 94915.05, 1335.17
2023-06-20 19:39:26, 25.3671, 14005, 91746.88, 1342.07
2023-06-20 19:39:36, 25.16668, 14005, 91442.41, 1340.29
2023-06-20 19:39:47, 25.72435, 14005, 94601.65, 1332.11
2023-06-20 19:39:57, 25.37862, 14005, 95709.7, 1336.85
2023-06-20 19:40:08, 25.90732, 14005, 94901.43, 1333.58
2023-06-20 19:40:18, 25.41134, 14005, 96488.67, 1335.15
2023-06-20 19:40:29, 25.0973, 14005, 96775.97, 1335.88
2023-06-20 19:40:39, 25.66839, 14005, 95924.81, 1333.84
2023-06-20 19:40:49, 25.58403, 14005, 93095.64, 1342.58
2023-06-20 19:41:00, 25.60359, 14005, 94577.84, 1333.06
2023-06-20 19:41:10, 25.55472, 14005, 96700.72, 1331.93
2023-06-20 19:41:21, 25.19181, 14005, 98617.03, 1339.61
2023-06-20 19:41:31, 25.73146, 14005, 94584.66, 1338.7
2023-06-20 19:41:41, 24.86386, 14005, 95914.56, 1335.58
2023-06-20 19:41:52, 25.85217, 14005, 96488.67, 1331.19
2023-06-20 19:42:02, 24.94318, 14005, 94727.67, 1341.76
2023-06-20 19:42:13, 25.86955, 14005, 95307.1, 1338.95
2023-06-20 19:42:23, 25.40314, 14005, 94758.36, 1337.6
2023-06-20 19:42:34, 25.74088, 14005, 95539.06, 1335.22
2023-06-20 19:42:44, 25.31876, 14005, 95358.27, 1338.65
2023-06-20 19:42:54, 25.81249, 14005, 96926.55, 1333.13
2023-06-20 19:43:05, 25.30475, 14005, 96899.15, 1337.17
2023-06-20 19:43:15, 25.43596, 14005, 91733.3, 1326.53
2023-06-20 19:43:26, 25.13983, 14005, 93132.98, 1338.63
2023-06-20 19:43:36, 25.64633, 14005, 95685.84, 1335.18
2023-06-20 19:43:46, 25.18097, 14005, 96146.87, 1337.26
2023-06-20 19:43:57, 25.28074, 14005, 94996.85, 1335.55
2023-06-20 19:44:07, 25.71045, 14005, 95416.24, 1336.53
2023-06-20 19:44:18, 25.37918, 14005, 94217.01, 1332.72
2023-06-20 19:44:28, 25.87073, 14005, 90223.23, 1333.62
2023-06-20 19:44:39, 25.45976, 14005, 96283.55, 1334.89
2023-06-20 19:44:49, 25.34354, 14005, 95539.06, 1343.2
2023-06-20 19:44:59, 25.49205, 14005, 94857.11, 1330.05
2023-06-20 19:45:10, 25.4447, 14005, 92736.01, 1338.42
2023-06-20 19:45:20, 25.84196, 14005, 94080.99, 1331.7
2023-06-20 19:45:31, 25.5155, 14005, 94325.93, 1339.43
2023-06-20 19:45:41, 25.63475, 14005, 96068.29, 1340.1
2023-06-20 19:45:51, 25.23004, 14005, 95361.63, 1337.68
2023-06-20 19:46:02, 25.36779, 14005, 95627.8, 1338.83
2023-06-20 19:46:12, 25.32467, 14005, 95528.84, 1327.76
2023-06-20 19:46:23, 25.83712, 14005, 96577.59, 1336.87
2023-06-20 19:46:33, 25.37879, 14005, 95832.59, 1335.36
2023-06-20 19:46:44, 25.64509, 14005, 96146.87, 1328.6
2023-06-20 19:46:54, 25.41546, 14005, 94183.02, 1341.97
2023-06-20 19:47:04, 25.27247, 14005, 94577.84, 1342.18
2023-06-20 19:47:15, 25.27712, 14005, 91533.72, 1341.12
2023-06-20 19:47:25, 25.34114, 14005, 96454.46, 1335.83
2023-06-20 19:47:36, 25.77834, 14005, 93931.34, 1337.61
2023-06-20 19:47:46, 25.59629, 14005, 96341.63, 1327.2
2023-06-20 19:47:57, 25.35652, 14005, 93265.4, 1334.02
2023-06-20 19:48:07, 25.46845, 14005, 95327.55, 1329.52
2023-06-20 19:48:17, 24.70585, 14005, 95051.38, 1341.58
2023-06-20 19:48:28, 25.47355, 14005, 95648.29, 1334.73
2023-06-20 19:48:38, 24.99543, 14005, 96129.75, 1337.4
2023-06-20 19:48:49, 25.47973, 14005, 94557.4, 1329.11
2023-06-20 19:48:59, 25.56349, 14005, 94976.38, 1334.53
2023-06-20 19:49:09, 25.49856, 14005, 93581.23, 1341.92
2023-06-20 19:49:20, 25.37955, 14005, 96194.71, 1344.28
2023-06-20 19:49:30, 25.52187, 14005, 94080.99, 1338.25
2023-06-20 19:49:41, 25.63633, 14005, 93323.08, 1334.38
2023-06-20 19:49:51, 25.29763, 14005, 96006.77, 1339.4
2023-06-20 19:50:01, 25.82277, 14005, 94526.76, 1337.68
2023-06-20 19:50:12, 25.78906, 14005, 93102.46, 1333.48
2023-06-20 19:50:22, 25.53972, 14005, 95825.8, 1337.45
2023-06-20 19:50:33, 25.23545, 14005, 96516.0, 1339.92
2023-06-20 19:50:43, 25.27326, 14005, 96786.24, 1342.28
2023-06-20 19:50:54, 25.59938, 14005, 95900.91, 1340.57
2023-06-20 19:51:04, 25.35292, 14005, 93496.3, 1329.7
2023-06-20 19:51:14, 25.0191, 14005, 94040.13, 1340.96
2023-06-20 19:51:25, 25.7787, 14005, 94091.17, 1337.79
2023-06-20 19:51:35, 25.30085, 14005, 95877.01, 1333.73
2023-06-20 19:51:46, 25.7333, 14005, 94598.23, 1336.96
2023-06-20 19:51:56, 25.51875, 14005, 96348.47, 1339.77
2023-06-20 19:52:06, 25.44071, 14005, 95099.11, 1336.39
2023-06-20 19:52:17, 25.17665, 14005, 95232.05, 1334.49
2023-06-20 19:52:27, 25.71273, 14005, 90864.45, 1335.89
2023-06-20 19:52:38, 25.20284, 14005, 96947.09, 1334.93
2023-06-20 19:52:48, 25.06413, 14005, 92685.13, 1337.98
2023-06-20 19:52:59, 25.64782, 14005, 96170.76, 1337.75
2023-06-20 19:53:09, 25.58106, 14005, 97861.91, 1340.02
2023-06-20 19:53:19, 25.17043, 14005, 94138.8, 1330.49
2023-06-20 19:53:30, 25.85156, 14005, 94417.85, 1335.19
2023-06-20 19:53:40, 25.23731, 14005, 96683.57, 1337.36
2023-06-20 19:53:51, 25.60038, 14005, 96406.59, 1342.17
2023-06-20 19:54:01, 25.27843, 14005, 95941.9, 1332.85
2023-06-20 19:54:11, 25.73029, 14005, 95644.87, 1334.77
2023-06-20 19:54:22, 25.19933, 14005, 95757.5, 1336.28
2023-06-20 19:54:32, 25.93756, 14005, 93849.73, 1336.31
2023-06-20 19:54:43, 25.33943, 14005, 95747.24, 1329.24
2023-06-20 19:54:53, 25.22317, 14005, 95000.24, 1342.08
2023-06-20 19:55:04, 25.24383, 14005, 92424.14, 1337.29
2023-06-20 19:55:14, 25.70106, 14005, 93095.64, 1348.43
2023-06-20 19:55:24, 25.82772, 14005, 95395.78, 1339.58
2023-06-20 19:55:35, 25.13204, 14005, 95140.02, 1340.93
2023-06-20 19:55:45, 25.52758, 14005, 94417.85, 1339.95
2023-06-20 19:55:56, 25.552, 14005, 94356.55, 1327.07
2023-06-20 19:56:06, 25.13356, 14005, 95330.97, 1338.2
2023-06-20 19:56:16, 25.58776, 14005, 94894.58, 1344.25
2023-06-20 19:56:27, 25.46892, 14005, 95778.0, 1340.39
2023-06-20 19:56:37, 25.45, 14005, 95003.66, 1329.47
2023-06-20 19:56:48, 25.70917, 14005, 93917.73, 1339.36
2023-06-20 19:56:58, 25.37888, 14005, 94693.63, 1338.1
2023-06-20 19:57:09, 25.40371, 14005, 96044.34, 1334.58
2023-06-20 19:57:19, 25.39013, 14005, 93503.08, 1340.93
2023-06-20 19:57:29, 25.39201, 14005, 100020.9, 1328.62
2023-06-20 19:57:40, 25.6663, 14005, 98538.02, 1330.43
2023-06-20 19:57:50, 25.56097, 14005, 93853.14, 1342.42
2023-06-20 19:58:01, 25.12159, 14005, 94969.61, 1342.05
2023-06-20 19:58:11, 25.50214, 14005, 97827.59, 1335.06
2023-06-20 19:58:22, 25.22922, 14005, 95829.2, 1332.89
2023-06-20 19:58:32, 25.89809, 14005, 93842.94, 1336.75
2023-06-20 19:58:42, 25.30122, 14005, 91188.83, 1332.51
2023-06-20 19:58:53, 26.05336, 14005, 93656.02, 1334.96
2023-06-20 19:59:03, 25.18636, 14005, 94775.36, 1327.06
2023-06-20 19:59:14, 25.61183, 14005, 94581.24, 1343.33
2023-06-20 19:59:24, 25.44722, 14005, 96474.97, 1330.01
2023-06-20 19:59:34, 24.98255, 14005, 98332.01, 1336.08
2023-06-20 19:59:45, 25.92922, 14005, 94581.24, 1343.25
2023-06-20 19:59:55, 25.4199, 14005, 92441.06, 1332.67
2023-06-20 20:00:06, 25.7218, 14005, 94428.01, 1336.87
2023-06-20 20:00:16, 25.21761, 14005, 91872.07, 1341.43
2023-06-20 20:00:27, 25.37605, 14005, 97920.23, 1331.41
2023-06-20 20:00:37, 24.73257, 14005, 92254.73, 1335.93
2023-06-20 20:00:47, 25.50426, 14005, 95334.36, 1327.82
2023-06-20 20:00:58, 25.86143, 14005, 96293.8, 1336.29
2023-06-20 20:01:08, 25.78526, 14005, 95723.38, 1336.41
2023-06-20 20:01:19, 25.56979, 14005, 96550.21, 1326.61
2023-06-20 20:01:29, 25.20011, 14005, 96020.45, 1330.07
2023-06-20 20:01:39, 25.36639, 14005, 94189.81, 1334.06
2023-06-20 20:01:50, 25.78445, 14005, 95174.1, 1340.85
2023-06-20 20:02:00, 25.6745, 14005, 97214.13, 1340.38
2023-06-20 20:02:11, 25.89782, 14005, 94700.44, 1331.95
2023-06-20 20:02:21, 25.43197, 14005, 95221.84, 1338.99
2023-06-20 20:02:32, 25.79104, 14005, 95638.05, 1333.72
2023-06-20 20:02:42, 25.68641, 14005, 95167.28, 1331.99
2023-06-20 20:02:52, 25.58799, 14005, 95716.52, 1335.33
2023-06-20 20:03:03, 25.2252, 14005, 96058.02, 1330.75
2023-06-20 20:03:13, 25.35552, 14005, 96222.04, 1335.75
2023-06-20 20:03:24, 25.71283, 14005, 91946.52, 1343.29
2023-06-20 20:03:34, 25.83552, 14005, 96239.13, 1328.86
2023-06-20 20:03:44, 25.77078, 14005, 95678.98, 1339.07
2023-06-20 20:03:55, 25.58812, 14005, 94428.01, 1340.61
2023-06-20 20:04:05, 25.53221, 14005, 94792.4, 1331.28
2023-06-20 20:04:16, 25.2659, 14005, 92380.1, 1345.04
2023-06-20 20:04:26, 25.4574, 14005, 101809.4, 1318.29
2023-06-20 20:04:36, 25.41692, 14005, 101311.5, 1319.82
2023-06-20 20:04:47, 25.17445, 14005, 99156.73, 1321.14
2023-06-20 20:04:57, 25.28501, 14005, 100703.7, 1328.02
2023-06-20 20:05:08, 25.80233, 14005, 100275.9, 1318.26
2023-06-20 20:05:18, 25.68285, 14005, 101916.6, 1312.45
2023-06-20 20:05:29, 25.62688, 14005, 101325.3, 1317.43
2023-06-20 20:05:39, 25.5166, 14005, 102453.3, 1325.82
2023-06-20 20:05:49, 25.54589, 14005, 100883.2, 1314.64
2023-06-20 20:06:00, 25.77858, 14005, 100144.9, 1312.71
2023-06-20 20:06:10, 25.0529, 14005, 100162.1, 1316.87
2023-06-20 20:06:21, 25.31637, 14005, 102221.2, 1318.09
2023-06-20 20:06:31, 25.75518, 14005, 101892.4, 1320.38
2023-06-20 20:06:41, 25.53538, 14005, 100189.7, 1319.55
2023-06-20 20:06:52, 25.45519, 14005, 99631.63, 1319.23
2023-06-20 20:07:02, 25.13965, 14005, 101004.0, 1317.38
2023-06-20 20:07:13, 25.43031, 14005, 100731.3, 1318.51
2023-06-20 20:07:23, 25.40599, 14005, 98685.77, 1325.01
2023-06-20 20:07:33, 25.63801, 14005, 100948.7, 1319.16
2023-06-20 20:07:44, 25.83141, 14005, 99521.43, 1318.92
2023-06-20 20:14:35, 25.41959, 14005, 98524.33, 1328.89
2023-06-20 20:14:45, 25.44494, 14005, 101014.4, 1317.04
2023-06-20 20:14:56, 25.75681, 14005, 103879.4, 1313.91
2023-06-20 20:15:06, 25.22842, 14005, 100082.9, 1318.92
2023-06-20 20:15:17, 25.16545, 14005, 99796.93, 1322.6
2023-06-20 20:15:27, 25.64998, 14005, 99931.27, 1323.88
2023-06-20 20:15:37, 25.68943, 14005, 99101.7, 1320.36
2023-06-20 20:15:48, 25.89009, 14005, 100331.1, 1326.3
2023-06-20 20:15:58, 25.82639, 14005, 101207.8, 1323.33
2023-06-20 20:16:09, 25.24492, 14005, 101238.9, 1333.53
2023-06-20 20:16:19, 25.8654, 14005, 98232.43, 1325.45
2023-06-20 20:16:29, 25.58549, 14005, 102072.4, 1322.49
2023-06-20 20:16:40, 25.44868, 14005, 100196.6, 1326.25
2023-06-20 20:16:50, 25.66556, 14005, 100003.6, 1321.6
2023-06-20 20:17:01, 25.63858, 14005, 101107.6, 1320.61
2023-06-20 20:17:11, 25.74058, 14005, 98228.99, 1324.78
2023-06-20 20:17:22, 25.33503, 14005, 102345.9, 1315.04
2023-06-20 20:17:32, 25.14475, 14005, 101200.9, 1318.78
2023-06-20 20:17:42, 25.56633, 14005, 100158.7, 1324.65
2023-06-20 20:17:53, 25.45435, 14005, 99624.74, 1324.63
2023-06-20 20:18:03, 25.22229, 14005, 101698.7, 1318.29
2023-06-20 20:18:14, 25.49824, 14005, 100034.6, 1326.01
2023-06-20 20:18:24, 25.18407, 14005, 100234.5, 1321.11
2023-06-20 20:18:35, 24.99712, 14005, 99249.63, 1325.52
2023-06-20 20:18:45, 25.59376, 14005, 100997.1, 1325.56
2023-06-20 20:18:55, 25.24984, 14005, 100434.6, 1325.62
2023-06-20 20:19:06, 25.23232, 14005, 101055.8, 1314.91
2023-06-20 20:19:16, 25.47035, 14005, 100303.5, 1318.51
2023-06-20 20:19:27, 25.4952, 14005, 101560.3, 1321.78
2023-06-20 20:19:37, 25.29791, 14005, 100455.3, 1324.07
2023-06-20 20:19:47, 25.36279, 14005, 100748.5, 1327.4
2023-06-20 20:19:58, 25.23242, 14005, 101844.0, 1314.92
2023-06-20 20:20:08, 25.5511, 14005, 101038.5, 1314.95
2023-06-20 20:20:19, 25.7533, 14005, 101653.7, 1320.52
2023-06-20 20:20:29, 25.70602, 14005, 100876.3, 1326.06
2023-06-20 20:20:39, 25.78829, 14005, 98964.15, 1313.96
2023-06-20 20:20:50, 25.55562, 14005, 99263.34, 1319.94
2023-06-20 20:21:00, 25.49815, 14005, 99617.83, 1322.6
2023-06-20 20:21:11, 25.72096, 14005, 103455.6, 1319.69
2023-06-20 20:21:21, 25.82924, 14005, 100213.8, 1317.29
2023-06-20 20:21:32, 25.28627, 14005, 100796.9, 1319.54
2023-06-20 20:21:42, 25.61718, 14005, 101605.3, 1311.85
2023-06-20 20:21:52, 25.99291, 14005, 99418.21, 1320.46
2023-06-20 20:22:03, 25.87637, 14005, 100769.2, 1322.7
2023-06-20 20:22:13, 25.99885, 14005, 100072.5, 1317.66
2023-06-20 20:22:24, 25.06555, 14005, 101149.1, 1317.63
2023-06-20 20:22:34, 25.66479, 14005, 99149.84, 1327.11
2023-06-20 20:22:44, 25.43881, 14005, 97131.96, 1320.74
2023-06-20 20:22:55, 25.94444, 14005, 100886.6, 1316.6
2023-06-20 20:23:05, 25.49525, 14005, 101757.5, 1317.83
2023-06-20 20:23:16, 25.08885, 14005, 101342.6, 1315.21
2023-06-20 20:23:26, 25.32438, 14005, 100027.8, 1323.43
2023-06-20 20:23:36, 25.22536, 14005, 99118.91, 1311.45
2023-06-20 20:23:47, 25.64721, 14005, 101965.1, 1314.0
2023-06-20 20:23:57, 25.53709, 14005, 98847.27, 1324.84
2023-06-20 20:24:08, 25.6296, 14005, 99817.55, 1325.0
2023-06-20 20:24:18, 25.61598, 14005, 99914.04, 1324.06
2023-06-20 20:24:29, 26.20469, 14005, 100979.8, 1318.11
2023-06-20 20:24:39, 25.18324, 14005, 99370.02, 1320.56
2023-06-20 20:24:49, 25.17372, 14005, 102141.6, 1320.12
2023-06-20 20:25:00, 25.25425, 14005, 100103.6, 1315.86
2023-06-20 20:25:10, 25.79586, 14005, 100679.5, 1314.65
2023-06-20 20:25:21, 25.32282, 14005, 104213.2, 1317.01
2023-06-20 20:25:31, 25.8815, 14005, 99817.55, 1314.73
2023-06-20 20:25:41, 25.74224, 14005, 100976.4, 1328.64
2023-06-20 20:25:52, 25.16586, 14005, 100890.1, 1325.85
2023-06-20 20:26:02, 25.34162, 14005, 101263.1, 1319.58
2023-06-20 20:26:13, 25.62954, 14005, 101453.2, 1318.71
2023-06-20 20:26:23, 25.65059, 14005, 98905.73, 1326.34
2023-06-20 20:26:33, 25.51083, 14005, 101923.6, 1315.95
2023-06-20 20:26:44, 25.07167, 14005, 100935.0, 1322.42
2023-06-20 20:26:54, 25.48882, 14005, 100707.1, 1321.47
2023-06-20 20:27:05, 25.34475, 14005, 100627.8, 1322.21
2023-06-20 20:27:15, 25.70051, 14005, 102449.8, 1321.94
2023-06-20 20:27:26, 25.61155, 14005, 101823.2, 1318.27
2023-06-20 20:27:36, 25.72226, 14005, 101097.3, 1326.11
2023-06-20 20:27:46, 25.62955, 14005, 99669.5, 1313.66
2023-06-20 20:27:57, 25.20309, 14005, 101401.3, 1317.98
2023-06-20 20:28:07, 25.76037, 14005, 102439.5, 1318.64
2023-06-20 20:28:18, 25.45159, 14005, 101698.7, 1308.1
2023-06-20 20:28:28, 25.77217, 14005, 98998.51, 1323.89
2023-06-20 20:28:38, 25.86504, 14005, 98105.45, 1328.63
2023-06-20 20:28:49, 25.379, 14005, 100710.6, 1325.78
2023-06-20 20:28:59, 25.74894, 14005, 100220.8, 1316.71
2023-06-20 20:29:10, 25.64217, 14005, 101059.3, 1323.86
2023-06-20 20:29:20, 25.5272, 14005, 97142.25, 1327.04
2023-06-20 20:29:31, 25.48207, 14005, 99136.07, 1322.55
2023-06-20 20:29:41, 25.09675, 14005, 99356.24, 1321.62
2023-06-20 20:29:51, 25.4648, 14005, 99332.18, 1318.32
2023-06-20 20:30:02, 25.30683, 14005, 99765.93, 1317.52
2023-06-20 20:30:12, 25.39643, 14005, 101180.2, 1325.42
2023-06-20 20:30:23, 25.78435, 14005, 101238.9, 1320.36
2023-06-20 20:30:33, 25.99887, 14005, 100734.7, 1318.12
2023-06-20 20:30:43, 25.33971, 14005, 100772.7, 1323.15
2023-06-20 20:30:54, 25.2363, 14005, 100144.9, 1320.16
2023-06-20 20:31:04, 25.49641, 14005, 99586.88, 1322.95
2023-06-20 20:31:15, 25.82286, 14005, 102488.0, 1315.81
2023-06-20 20:31:25, 25.40109, 14005, 101356.4, 1321.14
2023-06-20 20:31:36, 25.73707, 14005, 98644.53, 1318.46
2023-06-20 20:31:46, 25.37559, 14005, 100527.7, 1319.61
2023-06-20 20:31:56, 25.23705, 14005, 100451.8, 1325.26
2023-06-20 20:32:07, 25.14777, 14005, 100862.4, 1313.83
2023-06-20 20:32:17, 25.29024, 14005, 99222.05, 1323.08
2023-06-20 20:32:28, 25.54433, 14005, 100134.6, 1317.37
2023-06-20 20:32:38, 25.582, 14005, 101733.3, 1319.01
2023-06-20 20:32:49, 25.76398, 14005, 100175.9, 1319.71
2023-06-20 20:32:59, 25.70659, 14005, 100655.4, 1320.37
2023-06-20 20:33:09, 25.72848, 14005, 101152.5, 1325.49
2023-06-20 20:33:20, 25.76637, 14005, 100034.6, 1320.79
2023-06-20 20:33:30, 25.76512, 14005, 102041.2, 1325.13
2023-06-20 20:33:41, 25.07681, 14005, 100710.6, 1319.79
2023-06-20 20:33:51, 25.71893, 14005, 103087.7, 1316.55
2023-06-20 20:34:01, 25.77691, 14005, 102671.6, 1316.28
2023-06-20 20:34:12, 25.93425, 14005, 99218.64, 1315.15
2023-06-20 20:34:22, 25.32829, 14005, 98641.12, 1317.83
2023-06-20 20:34:33, 25.54803, 14005, 98328.56, 1317.59
2023-06-20 20:34:43, 25.71328, 14005, 100293.1, 1319.14
2023-06-20 20:34:53, 25.03933, 14005, 100676.1, 1313.06
2023-06-20 20:35:04, 25.35506, 14005, 100382.8, 1317.7
2023-06-20 20:35:14, 25.93598, 14005, 103115.5, 1320.85
2023-06-20 20:35:25, 25.56993, 14005, 100093.2, 1315.59
2023-06-20 20:35:35, 25.44062, 14005, 99356.24, 1318.82
2023-06-20 20:35:46, 25.38838, 14005, 98692.63, 1320.52
2023-06-20 20:35:56, 25.63212, 14005, 101408.3, 1322.93
2023-06-20 20:36:06, 25.2562, 14005, 102581.5, 1320.71
2023-06-20 20:36:17, 25.79042, 14005, 98568.94, 1320.27
2023-06-20 20:36:27, 25.5279, 14005, 102089.7, 1319.35
2023-06-20 20:36:38, 25.59925, 14005, 100020.9, 1319.88
2023-06-20 20:36:48, 25.70755, 14005, 100400.1, 1323.05
2023-06-20 20:36:58, 25.57907, 14005, 104314.0, 1320.3
2023-06-20 20:37:09, 25.50636, 14005, 102952.5, 1315.43
2023-06-20 20:37:19, 25.0275, 14005, 102501.8, 1320.12
2023-06-20 20:37:30, 24.48631, 14005, 99370.02, 1321.78
2023-06-20 20:37:40, 25.3452, 14005, 101059.3, 1315.98
2023-06-20 20:37:50, 25.53352, 14005, 100855.5, 1313.43
2023-06-20 20:38:01, 25.64136, 14005, 100475.9, 1317.89
2023-06-20 20:38:11, 25.49589, 14005, 103987.1, 1317.37
2023-06-20 20:38:22, 25.63704, 14005, 99769.39, 1317.1
2023-06-20 20:38:32, 25.90759, 14005, 100165.6, 1317.95
2023-06-20 20:38:43, 25.56447, 14005, 100862.4, 1319.22
2023-06-20 20:38:53, 25.35392, 14005, 100407.0, 1323.11
2023-06-20 20:39:03, 25.60794, 14005, 103736.9, 1312.88
2023-06-20 20:39:14, 25.54318, 14005, 99060.43, 1320.39
2023-06-20 20:39:24, 25.2831, 14005, 101204.3, 1319.22
2023-06-20 20:39:35, 25.11917, 14005, 101156.0, 1315.55
2023-06-20 20:39:45, 26.01177, 14005, 101242.3, 1322.18
2023-06-20 20:39:56, 25.62733, 14005, 101225.1, 1316.18
2023-06-20 20:40:06, 25.56547, 14005, 99817.55, 1322.7
2023-06-20 20:40:16, 25.36769, 14005, 100872.8, 1316.62
2023-06-20 20:40:27, 25.45252, 14005, 101280.4, 1314.78
2023-06-20 20:40:37, 24.98779, 14005, 101615.7, 1314.9
2023-06-20 20:40:48, 25.49508, 14005, 99972.63, 1320.79
2023-06-20 20:40:58, 25.68548, 14005, 101401.3, 1310.31
2023-06-20 20:41:08, 25.32864, 14005, 100724.4, 1322.53
2023-06-20 20:41:19, 24.77564, 14005, 102772.1, 1312.25
2023-06-20 20:41:29, 25.43377, 14005, 99184.23, 1325.5
2023-06-20 20:41:40, 25.57051, 14005, 101622.6, 1312.91
2023-06-20 20:41:50, 25.68226, 14005, 101166.3, 1319.65
2023-06-20 20:42:01, 25.79028, 14005, 101961.6, 1326.51
2023-06-20 20:42:11, 25.59886, 14005, 101435.9, 1320.82
2023-06-20 20:42:21, 25.7442, 14005, 103796.0, 1322.51
2023-06-20 20:42:32, 25.61735, 14005, 103622.3, 1319.0
2023-06-20 20:42:42, 25.34185, 14005, 102730.6, 1321.78
2023-06-20 20:42:53, 25.45404, 14005, 100624.3, 1317.56
2023-06-20 20:43:03, 25.80296, 14005, 99366.57, 1323.0
2023-06-20 20:43:13, 25.10129, 14005, 103622.3, 1318.13
2023-06-20 20:43:24, 25.58502, 14005, 101363.3, 1323.11
2023-06-20 20:43:34, 25.84896, 14005, 103552.9, 1319.72
2023-06-20 20:43:45, 25.17386, 14005, 101156.0, 1320.44
2023-06-20 20:43:55, 25.64998, 14005, 101588.0, 1322.06
2023-06-20 20:44:06, 25.7424, 14005, 100658.8, 1316.04
2023-06-20 20:44:16, 25.75107, 14005, 100472.5, 1320.02
2023-06-20 20:44:26, 25.976, 14005, 100876.3, 1320.35
2023-06-20 20:44:37, 25.58741, 14005, 101377.1, 1316.49
2023-06-20 20:44:47, 25.65702, 14005, 101342.6, 1318.95
2023-06-20 20:44:58, 26.00014, 14005, 101626.1, 1318.14
2023-06-20 20:45:08, 25.30984, 14005, 101187.1, 1321.77
2023-06-20 20:45:18, 25.65674, 14005, 99693.58, 1319.33
2023-06-20 20:45:29, 25.16607, 14005, 101321.9, 1316.67
2023-06-20 20:45:39, 25.77394, 14005, 100724.4, 1326.57
2023-06-20 20:45:50, 25.15404, 14005, 100286.3, 1316.39
2023-06-20 20:46:00, 25.28568, 14005, 100086.3, 1321.73
2023-06-20 20:46:11, 25.17444, 14005, 100872.8, 1318.02
2023-06-20 20:46:21, 25.69471, 14005, 102623.1, 1315.32
2023-06-20 20:46:31, 25.07878, 14005, 99803.8, 1322.07
2023-06-20 20:46:42, 25.97789, 14005, 101062.8, 1321.15
2023-06-20 20:46:52, 25.48722, 14005, 100765.8, 1319.35
2023-06-20 20:47:03, 25.23516, 14005, 99032.94, 1323.2
2023-06-20 20:47:13, 25.62677, 14005, 101432.5, 1315.64
2023-06-20 20:47:23, 25.8532, 14005, 100655.4, 1319.65
2023-06-20 20:47:34, 25.37311, 14005, 102654.3, 1319.46
2023-06-20 20:47:44, 25.53849, 14005, 99321.84, 1324.41
2023-06-20 20:47:55, 25.67132, 14005, 100241.5, 1308.23
